2023-06-12 17:31:31.319822,5
2023-06-12 17:31:32.632635,5
2023-06-12 17:31:33.957834,6
2023-06-12 17:31:35.290878,5
2023-06-12 17:31:36.624734,5
2023-06-12 17:31:43.020347,0
2023-06-12 17:31:44.350259,6
2023-06-12 17:31:45.680951,6
2023-06-12 17:31:47.012697,6
2023-06-12 17:31:51.258518,0
2023-06-12 17:31:52.592031,7
2023-06-12 17:31:53.918259,6
2023-06-12 17:32:03.453862,0
2023-06-12 17:32:12.171930,0
2023-06-12 17:32:13.520396,5
2023-06-12 17:32:16.883098,5
2023-06-12 17:32:18.181263,6
2023-06-12 17:32:19.511166,5
2023-06-12 17:32:20.843181,5
2023-06-12 17:32:22.182350,6
2023-06-12 17:32:23.505528,5
2023-06-12 17:32:24.835007,5
2023-06-12 17:32:26.170050,5
2023-06-12 17:32:27.508335,5
2023-06-12 17:32:28.829164,5
2023-06-12 17:32:30.160593,6
2023-06-12 17:32:31.495213,5
2023-06-12 17:32:32.828223,5
2023-06-12 17:32:34.174435,5
2023-06-12 17:32:35.502367,5
2023-06-12 17:32:36.833816,5
2023-06-12 17:32:38.165472,5
2023-06-12 17:32:39.495735,8
2023-06-12 17:32:40.827385,5
2023-06-12 17:32:42.162463,5
2023-06-12 17:32:43.494965,5
2023-06-12 17:32:44.825228,5
2023-06-12 17:32:46.154142,5
2023-06-12 17:32:50.584200,0
2023-06-12 17:32:51.915800,6
2023-06-12 17:32:53.243566,6
2023-06-12 17:32:54.574063,4
2023-06-12 17:32:55.903011,5
2023-06-12 17:32:57.234623,5
2023-06-12 17:32:58.574522,5
2023-06-12 17:32:59.897219,5
2023-06-12 17:33:01.229482,5
2023-06-12 17:33:02.556851,5
2023-06-12 17:33:03.904543,5
2023-06-12 17:33:05.231234,5
2023-06-12 17:33:06.564529,5
2023-06-12 17:33:07.913839,5
2023-06-12 17:33:09.237391,5
2023-06-12 17:33:10.570102,5
2023-06-12 17:33:11.933179,5
2023-06-12 17:33:13.240556,4
2023-06-12 17:33:14.571641,5
2023-06-12 17:33:15.900535,5
2023-06-12 17:33:17.243326,4
2023-06-12 17:33:18.573903,4
2023-06-12 17:33:19.901974,4
2023-06-12 17:33:21.240072,4
2023-06-12 17:33:22.567627,4
2023-06-12 17:33:23.907117,5
2023-06-12 17:33:25.232504,4
2023-06-12 17:33:26.561398,4
2023-06-12 17:33:27.888003,4
2023-06-12 17:33:29.217762,4
2023-06-12 17:33:30.550534,5
2023-06-12 17:33:31.882222,5
2023-06-12 17:33:33.240370,4
2023-06-12 17:33:34.570756,4
2023-06-12 17:33:35.904748,5
2023-06-12 17:33:37.233431,5
2023-06-12 17:33:38.572541,5
2023-06-12 17:33:39.895456,5
2023-06-12 17:33:41.261456,5
2023-06-12 17:33:42.564410,5
2023-06-12 17:33:43.891435,5
2023-06-12 17:33:45.220636,5
2023-06-12 17:33:46.551682,5
2023-06-12 17:33:47.882340,5
2023-06-12 17:33:49.214274,5
2023-06-12 17:33:50.552214,5
2023-06-12 17:33:51.879614,5
2023-06-12 17:33:53.212738,5
2023-06-12 17:33:54.543393,5
2023-06-12 17:33:55.870617,5
2023-06-12 17:33:57.200703,5
2023-06-12 17:33:58.531912,5
2023-06-12 17:33:59.861466,5
2023-06-12 17:34:01.192126,5
2023-06-12 17:34:02.526937,5
2023-06-12 17:34:03.855551,5
2023-06-12 17:34:05.186425,5
2023-06-12 17:34:06.522078,5
2023-06-12 17:34:07.854436,5
2023-06-12 17:34:09.180856,5
2023-06-12 17:34:10.514770,4
2023-06-12 17:34:11.848641,5
2023-06-12 17:34:13.177960,5
2023-06-12 17:34:14.509697,5
2023-06-12 17:34:15.840202,5
2023-06-12 17:34:17.174221,5
2023-06-12 17:34:18.504681,5
2023-06-12 17:34:19.834267,5
2023-06-12 17:34:21.165044,5
2023-06-12 17:34:22.497975,5
2023-06-12 17:34:23.825453,5
2023-06-12 17:34:25.159289,5
2023-06-12 17:34:26.490008,5
2023-06-12 17:34:27.821607,5
2023-06-12 17:34:29.153650,5
2023-06-12 17:34:30.484486,5
2023-06-12 17:34:31.827193,5
2023-06-12 17:34:33.152532,5
2023-06-12 17:34:34.484452,5
2023-06-12 17:34:35.812541,5
2023-06-12 17:34:37.145761,5
2023-06-12 17:34:38.476301,5
2023-06-12 17:34:39.810052,4
2023-06-12 17:34:41.137597,7
2023-06-12 17:34:42.470401,7
2023-06-12 17:34:43.798044,7
2023-06-12 17:34:45.132302,7
2023-06-12 17:34:46.458800,7
2023-06-12 17:34:47.790582,5
2023-06-12 17:34:49.128319,5
2023-06-12 17:34:50.452069,7
2023-06-12 17:34:51.782870,7
2023-06-12 17:34:53.112670,7
2023-06-12 17:34:54.443876,7
2023-06-12 17:34:55.774779,7
2023-06-12 17:35:03.845621,0
2023-06-12 17:35:05.168259,4
2023-06-12 17:35:06.499652,4
2023-06-12 17:35:07.831191,4
2023-06-12 17:35:09.161854,4
2023-06-12 17:35:10.501640,6
2023-06-12 17:35:11.829364,5
2023-06-12 17:35:13.160729,4
2023-06-12 17:35:14.486934,4
2023-06-12 17:35:15.824561,3
2023-06-12 17:35:17.148873,3
2023-06-12 17:35:18.482061,4
2023-06-12 17:35:19.824530,4
2023-06-12 17:35:21.147593,4
2023-06-12 17:35:22.480801,3
2023-06-12 17:35:23.805943,4
2023-06-12 17:35:25.149376,4
2023-06-12 17:35:26.467470,4
2023-06-12 17:35:27.800577,4
2023-06-12 17:35:29.134748,4
2023-06-12 17:35:33.211079,0
2023-06-12 17:35:34.628415,4
2023-06-12 17:35:35.869463,4
2023-06-12 17:35:37.202250,4
2023-06-12 17:35:41.700296,0
2023-06-12 17:35:43.031621,4
2023-06-12 17:35:44.362633,4
2023-06-12 17:35:45.703992,5
2023-06-12 17:35:47.032840,5
2023-06-12 17:35:48.358012,4
2023-06-12 17:35:49.687424,4
2023-06-12 17:35:51.019176,4
2023-06-12 17:35:52.344184,4
2023-06-12 17:35:53.683388,4
2023-06-12 17:35:55.014293,4
2023-06-12 17:35:56.347577,4
2023-06-12 17:35:57.676015,5
2023-06-12 17:35:59.051340,5
2023-06-12 17:36:00.337775,5
2023-06-12 17:36:01.671354,5
2023-06-12 17:36:03.000247,5
2023-06-12 17:36:04.330894,5
2023-06-12 17:36:05.663225,5
2023-06-12 17:36:06.990456,5
2023-06-12 17:36:08.317945,5
2023-06-12 17:36:09.647267,5
2023-06-12 17:36:10.978790,5
2023-06-12 17:36:12.309024,5
2023-06-12 17:36:13.639838,5
2023-06-12 17:36:14.967393,5
2023-06-12 17:36:16.297835,5
2023-06-12 17:36:17.624911,5
2023-06-12 17:36:18.958507,5
2023-06-12 17:36:20.288811,5
2023-06-12 17:36:21.618809,5
2023-06-12 17:36:22.959084,5
2023-06-12 17:36:24.286677,5
2023-06-12 17:36:25.615608,5
2023-06-12 17:36:30.076241,0
2023-06-12 17:36:31.403930,5
2023-06-12 17:36:32.747888,5
2023-06-12 17:36:34.079691,6
2023-06-12 17:36:35.412201,6
2023-06-12 17:36:36.742028,5
2023-06-12 17:36:38.078983,5
2023-06-12 17:36:39.405458,5
2023-06-12 17:36:40.735140,6
2023-06-12 17:36:42.066285,5
2023-06-12 17:36:49.379353,0
2023-06-12 17:36:50.712398,5
2023-06-12 17:36:52.037160,5
2023-06-12 17:36:53.372028,5
2023-06-12 17:36:54.702781,5
2023-06-12 17:36:56.030589,5
2023-06-12 17:36:57.362246,5
2023-06-12 17:36:58.693090,5
2023-06-12 17:37:00.033100,5
2023-06-12 17:37:01.353055,5
2023-06-12 17:37:02.693361,5
2023-06-12 17:37:04.024787,5
2023-06-12 17:37:05.355152,5
2023-06-12 17:37:06.684582,5
2023-06-12 17:37:08.017952,6
2023-06-12 17:37:09.346938,5
2023-06-12 17:37:10.678692,5
2023-06-12 17:37:12.005788,5
2023-06-12 17:37:13.340504,5
2023-06-12 17:37:14.717047,5
2023-06-12 17:37:16.044880,5
2023-06-12 17:37:17.376753,5
2023-06-12 17:37:18.707653,5
2023-06-12 17:37:20.034995,5
2023-06-12 17:37:21.363553,5
2023-06-12 17:37:22.699068,5
2023-06-12 17:37:24.028484,5
2023-06-12 17:37:25.359717,5
2023-06-12 17:37:26.685528,5
2023-06-12 17:37:28.018173,5
2023-06-12 17:37:29.362801,5
2023-06-12 17:37:30.697639,5
2023-06-12 17:37:32.032016,5
2023-06-12 17:37:33.370675,5
2023-06-12 17:37:34.699585,5
2023-06-12 17:37:36.032685,5
2023-06-12 17:37:37.362985,5
2023-06-12 17:37:38.699400,5
2023-06-12 17:37:40.035970,5
2023-06-12 17:37:41.372734,5
2023-06-12 17:37:42.701218,5
2023-06-12 17:37:44.039064,5
2023-06-12 17:37:45.369530,5
2023-06-12 17:37:46.704663,5
2023-06-12 17:37:48.038715,5
2023-06-12 17:37:49.362307,5
2023-06-12 17:37:50.694664,5
2023-06-12 17:37:52.028393,5
2023-06-12 17:42:18.386099,5
2023-06-12 17:42:19.585019,5
2023-06-12 17:42:20.655216,5
2023-06-12 17:42:21.735935,5
2023-06-12 17:42:22.816325,5
2023-06-12 17:42:23.907651,5
2023-06-12 17:42:24.974798,5
2023-06-12 17:42:26.038094,5
2023-06-12 17:42:27.105863,5
2023-06-12 17:42:28.180091,5
2023-06-12 17:42:29.245575,5
2023-06-12 17:42:30.331516,5
2023-06-12 17:42:31.414886,5
2023-06-12 17:42:32.493303,5
2023-06-12 17:42:33.563836,5
2023-06-12 17:42:34.640491,5
2023-06-12 17:42:35.716228,5
2023-06-12 17:42:36.791713,5
2023-06-12 17:42:37.867099,5
2023-06-12 17:42:38.945346,5
2023-06-12 17:42:40.018714,5
2023-06-12 17:42:41.096705,5
2023-06-12 17:42:42.174733,5
2023-06-12 17:42:43.248519,5
2023-06-12 17:42:44.315758,5
2023-06-12 17:42:45.379330,5
2023-06-12 17:42:46.442634,5
2023-06-12 17:42:47.521128,5
2023-06-12 17:42:48.595928,5
2023-06-12 17:42:49.744700,5
2023-06-12 17:42:50.818346,5
2023-06-12 17:42:51.897691,5
2023-06-12 17:42:52.965385,5
2023-06-12 17:42:54.074268,5
2023-06-12 17:42:55.154931,5
2023-06-12 17:42:56.232005,5
2023-06-12 17:42:57.307992,5
2023-06-12 17:42:58.384094,5
2023-06-12 17:42:59.464302,5
2023-06-12 17:43:00.544926,5
2023-06-12 17:43:01.633647,5
2023-06-12 17:43:02.711039,5
2023-06-12 17:43:03.788695,5
2023-06-12 17:43:04.865305,5
2023-06-12 17:43:05.945086,5
2023-06-12 17:43:07.018201,5
2023-06-12 17:43:08.104328,5
2023-06-12 17:43:09.175376,5
2023-06-12 17:43:10.248570,5
2023-06-12 17:43:11.320813,5
2023-06-12 17:43:12.393973,5
2023-06-12 17:43:13.468020,5
2023-06-12 17:43:14.532185,5
2023-06-12 17:43:15.596168,5
2023-06-12 17:43:16.663229,5
2023-06-12 17:43:17.737226,5
2023-06-12 17:43:18.806627,5
2023-06-12 17:43:19.880579,5
2023-06-12 17:43:20.960128,5
2023-06-12 17:43:22.039900,5
2023-06-12 17:43:23.114202,5
2023-06-12 17:43:24.185527,5
2023-06-12 17:43:25.260423,5
2023-06-12 17:43:26.337032,5
2023-06-12 17:43:27.418552,5
2023-06-12 17:43:28.489655,5
2023-06-12 17:43:29.576140,5
2023-06-12 17:43:30.656508,5
2023-06-12 17:43:31.737816,5
2023-06-12 17:43:32.815827,5
2023-06-12 17:43:33.892760,5
2023-06-12 17:43:34.968817,5
2023-06-12 17:43:36.044400,5
2023-06-12 17:43:37.114970,5
2023-06-12 17:43:38.178772,5
2023-06-12 17:43:39.254951,5
2023-06-12 17:43:40.332793,5
2023-06-12 17:43:41.407929,5
2023-06-12 17:43:42.484198,5
2023-06-12 17:43:43.550454,5
2023-06-12 17:43:44.631203,5
2023-06-12 17:43:45.705333,5
2023-06-12 17:43:46.794758,5
2023-06-12 17:43:47.879390,5
2023-06-12 17:43:48.959082,5
2023-06-12 17:43:50.038192,5
2023-06-12 17:43:51.112420,5
2023-06-12 17:43:52.194270,5
2023-06-12 17:43:53.271133,5
2023-06-12 17:43:54.354457,5
2023-06-12 17:43:55.426908,5
2023-06-12 17:43:56.505539,5
2023-06-12 17:43:57.591590,5
2023-06-12 17:43:58.655418,5
2023-06-12 17:43:59.735608,5
2023-06-12 17:44:00.820027,5
2023-06-12 17:44:01.900833,5
2023-06-12 17:44:02.970303,5
2023-06-12 17:44:04.044433,5
2023-06-12 17:44:05.152587,5
2023-06-12 17:44:06.236240,5
2023-06-12 17:44:07.310120,5
2023-06-12 17:44:08.392509,5
2023-06-12 17:44:09.473835,5
2023-06-12 17:44:10.556251,5
2023-06-12 17:44:11.631260,5
2023-06-12 17:44:12.707249,5
2023-06-12 17:44:13.815397,5
2023-06-12 17:44:14.904884,5
2023-06-12 17:44:15.978848,5
2023-06-12 17:44:17.053796,5
2023-06-12 17:44:18.135402,5
2023-06-12 17:44:19.282409,5
2023-06-12 17:44:20.362805,5
2023-06-12 17:44:21.437446,5
2023-06-12 17:44:22.519741,5
2023-06-12 17:44:23.595793,5
2023-06-12 17:44:24.671878,5
2023-06-12 17:44:25.748555,5
2023-06-12 17:44:26.834115,5
2023-06-12 17:44:27.942881,5
2023-06-12 17:44:29.016421,5
2023-06-12 17:44:30.092532,5
2023-06-12 17:44:31.169298,5
2023-06-12 17:44:32.241834,5
2023-06-12 17:44:33.308193,5
2023-06-12 17:44:34.391661,5
2023-06-12 17:44:35.468380,5
2023-06-12 17:44:36.534921,5
2023-06-12 17:44:37.595899,5
2023-06-12 17:44:38.665132,5
2023-06-12 17:44:39.745077,5
2023-06-12 17:44:40.800783,5
2023-06-12 17:44:41.863287,5
2023-06-12 17:44:42.942942,5
2023-06-12 17:44:44.027340,5
2023-06-12 17:44:45.111273,5
2023-06-12 17:44:46.195173,5
2023-06-12 17:44:47.271825,5
2023-06-12 17:44:48.357587,5
2023-06-12 17:44:49.433494,5
2023-06-12 17:44:50.493101,5
2023-06-12 17:44:51.561626,5
2023-06-12 17:44:52.640235,5
2023-06-12 17:44:53.704591,5
2023-06-12 17:44:54.782033,5
2023-06-12 17:44:55.859965,5
2023-06-12 17:44:56.926685,5
2023-06-12 17:44:58.004629,5
2023-06-12 17:44:59.071300,5
2023-06-12 17:45:00.152038,5
2023-06-12 17:45:01.233630,5
2023-06-12 17:45:02.315494,5
2023-06-12 17:45:03.403052,5
2023-06-12 17:45:04.486686,5
2023-06-12 17:45:05.560264,5
2023-06-12 17:45:06.618928,5
2023-06-12 17:45:07.698669,5
2023-06-12 17:45:08.773918,5
2023-06-12 17:45:09.861373,5
2023-06-12 17:45:10.917058,5
2023-06-12 17:45:11.982370,5
2023-06-12 17:45:13.043099,5
2023-06-12 17:45:14.108615,5
2023-06-12 17:45:15.175790,5
2023-06-12 17:45:16.241251,5
2023-06-12 17:45:17.319562,5
2023-06-12 17:45:18.403315,5
2023-06-12 17:45:19.482420,5
2023-06-12 17:45:20.568405,5
2023-06-12 17:45:21.647267,5
2023-06-12 17:45:22.717593,5
2023-06-12 17:45:23.788654,5
2023-06-12 17:45:24.873352,5
2023-06-12 17:45:25.956178,5
2023-06-12 17:45:27.040075,5
2023-06-12 17:45:28.116454,5
2023-06-12 17:45:29.203219,5
2023-06-12 17:45:30.286880,5
2023-06-12 17:45:31.368284,5
2023-06-12 17:45:32.444156,5
2023-06-12 17:45:33.514049,5
2023-06-12 17:45:34.585576,5
2023-06-12 17:45:35.679342,5
2023-06-12 17:45:36.746232,5
2023-06-12 17:45:37.837168,5
2023-06-12 17:45:38.916755,5
2023-06-12 17:45:39.983951,5
2023-06-12 17:45:41.043132,5
2023-06-12 17:45:42.109837,5
2023-06-12 17:45:43.173659,5
2023-06-12 17:45:44.249124,5
2023-06-12 17:45:45.326964,5
2023-06-12 17:45:46.415996,5
2023-06-12 17:45:47.495324,5
2023-06-12 17:45:48.565467,5
2023-06-12 17:45:49.633815,5
2023-06-12 17:45:50.695762,5
2023-06-12 17:45:51.769973,5
2023-06-12 17:45:52.839500,5
2023-06-12 17:45:53.913555,5
2023-06-12 17:45:54.985379,5
2023-06-12 17:45:56.055652,5
2023-06-12 17:45:57.116955,5
2023-06-12 17:45:58.182235,5
2023-06-12 17:45:59.262849,5
2023-06-12 17:46:00.339495,5
2023-06-12 17:46:01.405939,5
2023-06-12 17:46:02.478765,5
2023-06-12 17:46:03.560023,5
2023-06-12 17:46:04.628012,5
2023-06-12 17:46:05.692286,5
2023-06-12 17:46:06.757400,5
2023-06-12 17:46:07.821061,5
2023-06-12 17:46:08.887386,5
2023-06-12 17:46:09.971683,5
2023-06-12 17:46:11.038576,5
2023-06-12 17:46:12.122697,5
2023-06-12 17:46:13.196015,5
2023-06-12 17:46:14.273923,5
2023-06-12 17:46:15.352916,5
2023-06-12 17:46:16.441618,5
2023-06-12 17:46:17.524521,5
2023-06-12 17:46:18.644229,5
2023-06-12 17:46:19.732677,5
2023-06-12 17:46:20.814114,5
2023-06-12 17:46:21.897372,5
2023-06-12 17:46:22.978084,5
2023-06-12 17:46:24.048543,5
2023-06-12 17:46:25.128769,5
2023-06-12 17:46:26.207684,5
2023-06-12 17:46:27.317521,5
2023-06-12 17:46:28.396096,5
2023-06-12 17:46:29.473357,5
2023-06-12 17:46:30.547560,5
2023-06-12 17:46:31.633352,5
2023-06-12 17:46:32.712548,5
2023-06-12 17:46:33.807471,5
2023-06-12 17:46:34.888969,5
2023-06-12 17:46:35.968902,5
2023-06-12 17:46:37.043533,5
2023-06-12 17:46:38.128291,5
2023-06-12 17:46:39.205114,5
2023-06-12 17:46:40.283959,5
2023-06-12 17:46:41.359050,5
2023-06-12 17:46:42.440962,5
2023-06-12 17:46:43.518367,5
2023-06-12 17:46:44.603261,5
2023-06-12 17:46:45.679780,5
2023-06-12 17:46:46.761128,5
2023-06-12 17:46:47.834327,5
2023-06-12 17:46:48.911480,5
2023-06-12 17:46:49.983901,5
2023-06-12 17:46:51.066395,5
2023-06-12 17:46:52.155182,5
2023-06-12 17:46:53.242829,5
2023-06-12 17:46:54.310553,5
2023-06-12 17:46:55.403663,5
2023-06-12 17:46:56.483165,5
2023-06-12 17:46:57.563083,5
2023-06-12 17:46:58.629167,5
2023-06-12 17:46:59.716820,5
2023-06-12 17:47:00.793182,5
2023-06-12 17:47:01.871327,5
2023-06-12 17:47:02.939316,5
2023-06-12 17:47:04.016472,5
2023-06-12 17:47:05.095868,5
2023-06-12 17:47:06.186332,5
2023-06-12 17:47:07.263758,5
2023-06-12 17:47:08.347057,5
2023-06-12 17:47:09.427328,5
2023-06-12 17:47:10.505912,5
2023-06-12 17:47:11.584537,5
2023-06-12 17:47:12.666848,5
2023-06-12 17:47:13.774439,5
2023-06-12 17:47:14.859164,5
2023-06-12 17:47:15.928877,5
2023-06-12 17:47:17.007195,5
2023-06-12 17:47:18.092887,5
2023-06-12 17:47:19.282234,5
2023-06-12 17:47:20.359646,5
2023-06-12 17:47:21.443331,5
2023-06-12 17:47:22.524996,5
2023-06-12 17:47:23.609548,5
2023-06-12 17:47:24.677552,5
2023-06-12 17:47:25.752561,5
2023-06-12 17:47:26.870383,5
2023-06-12 17:47:27.941756,5
2023-06-12 17:47:29.001290,5
2023-06-12 17:47:30.080763,5
2023-06-12 17:47:31.152935,5
2023-06-12 17:47:32.231212,5
2023-06-12 17:47:33.294297,5
2023-06-12 17:47:34.376912,5
2023-06-12 17:47:35.478417,5
2023-06-12 17:47:36.557565,5
2023-06-12 17:47:37.630655,5
2023-06-12 17:47:38.714699,5
2023-06-12 17:47:39.801423,5
2023-06-12 17:47:40.879659,5
2023-06-12 17:47:41.947754,5
2023-06-12 17:47:43.032379,5
2023-06-12 17:47:44.107393,5
2023-06-12 17:47:45.187409,5
2023-06-12 17:47:46.264546,5
2023-06-12 17:47:47.343482,5
2023-06-12 17:47:48.423697,5
2023-06-12 17:47:49.505685,5
2023-06-12 17:47:50.584849,5
2023-06-12 17:47:51.663803,5
2023-06-12 17:47:52.737738,5
2023-06-12 17:47:53.819646,5
2023-06-12 17:47:54.890951,5
2023-06-12 17:47:55.967535,5
2023-06-12 17:47:57.045007,5
2023-06-12 17:47:58.122463,5
2023-06-12 17:47:59.196332,5
2023-06-12 17:48:00.271790,5
2023-06-12 17:48:01.353426,5
2023-06-12 17:48:02.422767,5
2023-06-12 17:48:03.488422,5
2023-06-12 17:48:04.553982,5
2023-06-12 17:48:05.632343,5
2023-06-12 17:48:06.715152,5
2023-06-12 17:48:07.802338,5
2023-06-12 17:48:08.879266,5
2023-06-12 17:48:09.976707,5
2023-06-12 17:48:11.057312,5
2023-06-12 17:48:12.131376,5
2023-06-12 17:48:13.207679,5
2023-06-12 17:48:14.283753,5
2023-06-12 17:48:15.358729,5
2023-06-12 17:48:16.441219,5
2023-06-12 17:48:17.521763,5
2023-06-12 17:48:18.603695,5
2023-06-12 17:48:19.687687,5
2023-06-12 17:48:20.768406,5
2023-06-12 17:48:21.842058,5
2023-06-12 17:48:22.924104,5
2023-06-12 17:48:23.999966,5
2023-06-12 17:48:25.076770,5
2023-06-12 17:48:26.154044,5
2023-06-12 17:48:27.246581,5
2023-06-12 17:48:28.337388,5
2023-06-12 17:48:29.421610,5
2023-06-12 17:48:30.496150,5
2023-06-12 17:48:31.579249,5
2023-06-12 17:48:32.665294,5
2023-06-12 17:48:33.752891,5
2023-06-12 17:48:34.831654,5
2023-06-12 17:48:35.913466,5
2023-06-12 17:48:36.993716,5
2023-06-12 17:48:38.081920,5
2023-06-12 17:48:39.158721,5
2023-06-12 17:48:40.229097,5
2023-06-12 17:48:41.299968,5
2023-06-12 17:48:42.359850,5
2023-06-12 17:48:43.422252,5
2023-06-12 17:48:44.491380,5
2023-06-12 17:48:45.561249,5
2023-06-12 17:48:46.641872,5
2023-06-12 17:48:47.717653,5
2023-06-12 17:48:48.792490,5
2023-06-12 17:48:49.875487,5
2023-06-12 17:48:50.952870,5
2023-06-12 17:48:52.033023,5
2023-06-12 17:48:53.101728,5
2023-06-12 17:48:54.183866,5
2023-06-12 17:48:55.260498,5
2023-06-12 17:48:56.335241,5
2023-06-12 17:48:57.405937,5
2023-06-12 17:48:58.491597,5
2023-06-12 17:48:59.575150,5
2023-06-12 17:49:00.657954,5
2023-06-12 17:49:01.733074,5
2023-06-12 17:49:02.815707,5
2023-06-12 17:49:03.897040,5
2023-06-12 17:49:04.986286,5
2023-06-12 17:49:06.057525,5
2023-06-12 17:49:07.127854,5
2023-06-12 17:49:08.206864,5
2023-06-12 17:49:09.288899,5
2023-06-12 17:49:10.364400,5
2023-06-12 17:49:11.440578,5
2023-06-12 17:49:12.525067,5
2023-06-12 17:49:13.610763,5
2023-06-12 17:49:14.684276,5
2023-06-12 17:49:15.762184,5
2023-06-12 17:49:16.842353,5
2023-06-12 17:49:17.920101,5
2023-06-12 17:49:19.000047,5
2023-06-12 17:49:20.082728,5
2023-06-12 17:49:21.162951,5
2023-06-12 17:49:22.247106,5
2023-06-12 17:49:23.324097,5
2023-06-12 17:49:24.410252,5
2023-06-12 17:49:25.492066,5
2023-06-12 17:49:26.569260,5
2023-06-12 17:49:27.644075,5
2023-06-12 17:49:28.721598,5
2023-06-12 17:49:29.795757,5
2023-06-12 17:49:30.853985,5
2023-06-12 17:49:31.912447,5
2023-06-12 17:49:32.991580,5
2023-06-12 17:49:34.074925,5
2023-06-12 17:49:35.152670,5
2023-06-12 17:49:36.223996,5
2023-06-12 17:49:37.303757,5
2023-06-12 17:49:38.387009,5
2023-06-12 17:49:39.472255,5
2023-06-12 17:49:40.549830,5
2023-06-12 17:49:41.633355,5
2023-06-12 17:49:42.709375,5
2023-06-12 17:49:43.795795,5
2023-06-12 17:49:44.868867,5
2023-06-12 17:49:45.944645,5
2023-06-12 17:49:47.020870,5
2023-06-12 17:49:48.103382,5
2023-06-12 17:49:49.176970,5
2023-06-12 17:49:50.257918,5
2023-06-12 17:49:51.338151,5
2023-06-12 17:49:52.424789,5
2023-06-12 17:49:53.496073,5
2023-06-12 17:49:54.611588,5
2023-06-12 17:49:55.688826,5
2023-06-12 17:49:56.765281,5
2023-06-12 17:49:57.835090,5
